year,quarter,impact,recession,total,federal,state_local,consumption,projection
2012,Q2,-1.497415448,0,-1.283561786,-0.381786781,-0.328827417,-0.572947588,0
2012,Q3,-1.170966063,0,-0.85791138,-0.06095303,-0.365052746,-0.431905605,0
2012,Q4,-1.291186928,0,-1.566081317,-0.761493416,-0.308334613,-0.496253288,0
2013,Q1,-1.372742972,0,-1.783417406,-0.835836885,-0.162417038,-0.785163483,0
2013,Q2,-1.375809031,0,-1.295826022,-0.367372718,-0.076414568,-0.852038737,0
2013,Q3,-1.44955413,0,-1.152891776,-0.552162849,-0.163939492,-0.436789436,0
2013,Q4,-1.404072369,0,-1.384154271,-0.627163903,-0.274717589,-0.482272779,0
2014,Q1,-1.282499951,0,-1.297127733,-0.15425491,-0.467396428,-0.675476395,0
2014,Q2,-1.146105557,0,-0.750248448,-0.29205596,0.069138464,-0.527330951,0
2014,Q3,-0.900970844,0,-0.172352922,0.191380244,-0.018565605,-0.345167562,0
2014,Q4,-0.690307065,0,-0.541499155,-0.529600404,0.181691097,-0.193589847,0
2015,Q1,-0.347222127,0,0.075212018,-0.002924665,0.059696313,0.01844037,0
2015,Q2,-0.087987411,0,0.286690415,-0.064860071,0.363132289,-0.011581802,0
2015,Q3,-0.036242157,0,0.034628096,-0.141522649,0.157026728,0.019124017,0
2015,Q4,0.073837341,0,-0.101181164,0.090794673,-0.134214848,-0.057760989,0
2016,Q1,0.13451081,0,0.317905892,-0.020530459,0.372879917,-0.034443566,0
2016,Q2,-0.055789261,0,-0.474509866,-0.311078352,-0.089808734,-0.07362278,0
2016,Q3,-0.087583639,0,-0.092549418,0.010377562,0.035598747,-0.138525727,0
2016,Q4,-0.112125803,0,-0.19934982,-0.09536756,0.000859734,-0.104841993,0
2017,Q1,-0.244242698,0,-0.21056169,-0.211017097,-0.06223855,0.062693958,0
2017,Q2,-0.106748673,0,0.075466237,0.035455339,-0.048217381,0.088228279,0
2017,Q3,-0.140824727,0,-0.228853634,-0.140889894,-0.114741734,0.026777994,0
2017,Q4,-0.081121848,0,0.039461696,0.210870187,-0.014237709,-0.157170783,0
2018,Q1,-0.023876263,0,0.018420651,0.010644034,-0.06212584,0.069902457,0
2018,Q2,0.064090336,0,0.427332631,0.111159775,0.078612051,0.237560805,0
2018,Q3,0.162628329,0,0.165298338,0.168536778,-0.050848193,0.047609753,0
2018,Q4,0.045742286,0,-0.428082476,0.004296263,-0.483556199,0.051177461,0
2019,Q1,0.093988931,0,0.211407231,-0.030014997,0.138805271,0.102616957,0
2019,Q2,0.140646779,0,0.613964022,0.461176626,0.077495365,0.075292031,0
2019,Q3,0.199352222,0,0.400120112,0.191262983,-0.138710212,0.347567342,0
2019,Q4,0.426774865,1,0.481608094,0.13805767,-0.041043004,0.384593428,0
2020,Q1,0.395189972,1,0.085067662,-0.016138628,-0.079876155,0.181082444,0
2020,Q2,3.814143363,1,14.28977758,0.918163107,-0.804716902,14.17633138,0
2020,Q3,4.615923065,1,3.607238918,-0.598596786,-0.639093441,4.844929145,0
2020,Q4,3.702902743,1,-3.170473191,-0.129265528,-0.333436356,-2.707771308,0
2021,Q1,5.511479003,0,7.3193727,1.237472009,0.921277365,5.160623326,1
2021,Q2,1.080605197,0,-3.433717639,-0.133689185,-0.307064435,-2.992964019,1
2021,Q3,-1.28730022,0,-5.864382749,-0.834072481,-0.199573161,-4.830737107,1
2021,Q4,-0.98773698,0,-1.972220231,-0.036061315,-0.100879556,-1.83527936,1
2022,Q1,-3.376102276,0,-2.234088484,-0.56460051,-0.045557971,-1.623930004,1
2022,Q2,-3.046581712,0,-2.115635383,-0.022587851,-0.046646201,-2.046401331,1
2022,Q3,-1.772356382,0,-0.76748143,-0.002127273,-0.105500603,-0.659853554,1
2022,Q4,-1.364509767,0,-0.340833771,-0.029800354,-0.163711457,-0.14732196,1
