"","year","quarter","impact","recession","total","federal","state_local","consumption","projection"
"33","2007","Q4",-0.0798752938560523,1,0.293006865387892,0.134181683212793,0.108015552122733,0.0508096300523656,0
"34","2008","Q1",0.0548842769891307,1,-0.0550049564322603,0.317554746274241,-0.501173356631545,0.128613653925045,0
"35","2008","Q2",0.693620878945403,1,2.60435524989073,0.531060070390814,-0.197462396526283,2.2707575760262,0
"36","2008","Q3",1.06395788268777,1,1.41347437190471,-0.00275813859763502,0.309343414417772,1.10688909608458,0
"37","2008","Q4",1.39889044505303,1,1.63273711484893,0.513697146972992,-0.296005356772583,1.41504532464852,0
"38","2009","Q1",2.29567798826701,1,3.53214521642366,0.183077501470595,0.433838977855318,2.91522873709774,0
"39","2009","Q2",2.36057690052222,1,2.86395089891158,1.64418149824089,-0.707485620457859,1.92725502112855,0
"40","2009","Q3",2.69208918425114,0,2.73952350682038,0.421441842515802,-0.44606518048123,2.76414684478581,0
"41","2009","Q4",2.84782510337209,0,2.25568079133272,0.629005916321052,-0.714404244654037,2.34107911966571,0
"42","2010","Q1",2.33848556543823,0,1.49478706468824,0.490106957201447,-1.06359786452071,2.0682779720075,0
"43","2010","Q2",1.92175846640344,0,1.19704250277243,0.420309561377761,-0.37639879104271,1.15313173243737,0
"44","2010","Q3",1.28472601198662,0,0.1913936891531,0.084551244363415,-0.926692378396827,1.03353482318651,0
"45","2010","Q4",0.777818093416688,0,0.228049117052979,-0.706363479424394,-0.0882962497996017,1.02270884627698,0
"46","2011","Q1",0.0452326796538114,0,-1.43555459036326,-0.779184232030873,-0.520727627494813,-0.135642730837574,0
"47","2011","Q2",-0.583287090032516,0,-1.31703657597288,-0.179182659086245,-0.668667988832214,-0.469185928054424,0
"48","2011","Q3",-1.17206274291446,0,-2.16370892237469,-1.41007698039214,-0.0515241848444107,-0.702107757138135,0
"49","2011","Q4",-1.50037448603506,0,-1.08519785542942,-0.210553318389002,-0.140433604797693,-0.734210932242721,0
"50","2012","Q1",-1.50578414591236,0,-1.45719322987247,-0.390927056452225,-0.256020078104745,-0.810246095315497,0
"51","2012","Q2",-1.49741544846847,0,-1.28356178619731,-0.644213203794212,-0.0664009940762473,-0.572947588326853,0
"52","2012","Q3",-1.17096606299284,0,-0.857911380472151,-0.0705294179610039,-0.355476357515784,-0.431905604995363,0
"53","2012","Q4",-1.29118692832124,0,-1.56608131674303,-0.886591623444063,-0.183236405107054,-0.496253288191914,0
"54","2013","Q1",-1.37274297225363,0,-1.78341740560202,-1.047790882966,0.0495369602051449,-0.785163482841167,0
"55","2013","Q2",-1.37580903132073,0,-1.29582602246572,-0.347182996263852,-0.0966042891959619,-0.852038737005909,0
"56","2013","Q3",-1.44955413032292,0,-1.15289177648092,-0.613238821228908,-0.102863519260246,-0.43678943599177,0
"57","2013","Q4",-1.40407236900983,0,-1.38415427149064,-0.91728887007728,0.015407377943308,-0.482272779356663,0
"58","2014","Q1",-1.2824999509336,0,-1.29712773329714,-0.258743246597341,-0.362908091701804,-0.675476394997994,0
"59","2014","Q2",-1.1461055573068,0,-0.75024844795852,-0.0930264627432333,-0.129891033795962,-0.527330951419325,0
"60","2014","Q3",-0.900970843758939,0,-0.172352922289464,0.0346961902021195,0.138118449550519,-0.345167562042103,0
"61","2014","Q4",-0.69030706469534,0,-0.541499155236235,-0.845665347513707,0.497756039699508,-0.193589847422036,0
"62","2015","Q1",-0.347222126837167,0,0.0752120181355514,0.0488266565076218,0.00794499122983091,0.0184403703980986,0
"63","2015","Q2",-0.0879874110036285,0,0.286690415375634,-0.0713598835508996,0.369632100676169,-0.0115818017496351,0
"64","2015","Q3",-0.03624215653978,0,0.0346280955659295,-0.0412320061043957,0.0567360850670749,0.0191240166032502,0
"65","2015","Q4",0.0738373411897315,0,-0.101181164318189,0.130571475413618,-0.173991650774539,-0.0577609889572681,0
"66","2016","Q1",0.134510809650925,0,0.317905891980327,-0.0095204543947928,0.361869912311842,-0.0344435659367216,0
"67","2016","Q2",-0.0557892606587535,0,-0.474509865863082,-0.202873026380722,-0.198014059834087,-0.0736227796482735,0
"68","2016","Q3",-0.0875836389754572,0,-0.0925494177008853,-0.0594327661714883,0.105409075159638,-0.138525726689035,0
"69","2016","Q4",-0.112125802850652,0,-0.199349819818969,-0.146908238661349,0.0524004121659591,-0.104841993323579,0
"70","2017","Q1",-0.244242698360565,0,-0.210561690059321,-0.284281230845322,0.0110255829845308,0.0626939578014702,0
"71","2017","Q2",-0.106748672653072,0,0.0754662369668887,0.110151771997475,-0.122913813940973,0.0882282789103867,0
"72","2017","Q3",-0.140824726672546,0,-0.228853633778783,-0.364250969660695,0.108619341494332,0.0267779943875795,0
"73","2017","Q4",-0.0811218478370586,0,0.0394616955229815,0.223756987594643,-0.0271245093450262,-0.157170782726635,0
"74","2018","Q1",-0.0238762625218287,0,0.0184206512015981,-0.0131141968523462,-0.0383676089161939,0.0699024569701382,0
"75","2018","Q2",0.0640903360647745,0,0.427332631313301,0.00774118432802245,0.18203064186408,0.237560805121199,0
"76","2018","Q3",0.162628328928368,0,0.165298337675589,0.183216471778581,-0.0655278868595966,0.0476097527566039,0
"77","2018","Q4",0.0457422861178759,0,-0.428082475718985,-0.0319629231639949,-0.447297013220776,0.0511774606657859,0
"78","2019","Q1",0.0939889310781582,0,0.211407231042727,-0.126141544271664,0.234931818107759,0.102616957206632,0
"79","2019","Q2",0.140646778755848,0,0.613964022024062,0.43627845986265,0.102393531564058,0.0752920305973536,0
"80","2019","Q3",0.199352222317471,0,0.40012011192208,0.169850903199277,-0.117298132789972,0.347567341512775,0
"81","2019","Q4",0.426774864814927,1,0.481608094270838,0.343710892011578,-0.24669622599245,0.38459342825171,0
"82","2020","Q1",0.395189972468883,1,0.0850676616585517,-0.0235181446059813,-0.072496638190065,0.181082444454598,0
"83","2020","Q2",3.81414336315427,1,14.2897775847656,2.31906979058428,-2.20562358554586,14.1763313797272,0
"84","2020","Q3",4.61592306458503,1,3.6072389176451,-0.215489468346083,-1.02220075881003,4.84492914480122,0
"85","2020","Q4",3.74194232693874,0,-3.01431485631432,0.20081721087162,-0.367534516104482,-2.84759755108146,1
"86","2021","Q1",5.56827342978837,0,7.3903920730571,1.98190073256928,0.164808081999216,5.24368325848861,1
"87","2021","Q2",1.15249119890632,0,-3.3733513387626,-0.693691691389503,0.255204292152465,-2.93486393952556,1
"88","2021","Q3",-1.18269577481278,0,-5.73350897723131,-0.871168932783408,-0.156918818948861,-4.70542122549904,1
"89","2021","Q4",-0.921888597692801,0,-1.9710861478344,-0.1723826098332,0.0361655654867774,-1.83486910348797,1
"90","2022","Q1",-3.31930567937527,0,-2.19927625367279,-0.698653986107174,0.0918087568204536,-1.59243102438607,1
"91","2022","Q2",-2.9880917339187,0,-2.04849555693632,-0.0572020140217572,-0.0116957132566967,-1.97959782965787,1
"92","2022","Q3",-1.72323032412573,0,-0.674063338059431,-0.0339968299956127,-0.072974463249536,-0.567092044814282,1
"93","2022","Q4",-1.27120405234459,0,-0.1629810607098,-0.0670068853613675,-0.125418921704702,0.0294447463562699,1
"94","2023","Q1",-0.985028665663608,0,-1.05457470694888,-0.0356356349202651,-0.147568592648814,-0.8713704793798,1
"95","2023","Q2",-0.750708429992535,0,-1.11121461425203,-0.0578767786910713,-0.116316005639211,-0.937021829921749,1
"96","2023","Q3",-0.809687837652615,0,-0.90998096869975,-0.0748834548142166,-0.092162806446218,-0.742934707439316,1
"97","2023","Q4",-0.887477328856086,0,-0.474139025523682,-0.0756611609170448,-0.0957998004606189,-0.302678064146018,1
"98","2024","Q1",-1.06666929777924,0,-1.77134258264148,-0.040533655416131,-1.07078151488448,-0.660027412340871,1
"99","2024","Q2",-0.995569374297453,0,-0.826814920324899,-0.0355155209606443,-0.0948012980485096,-0.696498101315745,1
"100","2024","Q3",-0.889486904108671,0,-0.485651087944622,-0.0382214693164044,-0.0767669662419034,-0.370662652386314,1
"101","2024","Q4",-0.841310850290674,0,-0.281434810251691,-0.0649302238299882,-0.0495931694524793,-0.166911416969224,1
"102","2025","Q1",-0.418620877624308,0,-0.0805826919760208,-0.0307900947086471,-0.070130164705747,0.0203375674383733,1
"103","2025","Q2",-0.197401884899658,0,0.0580610505737041,-0.0665779589423887,-0.0475371139833161,0.172176123499409,1
"104","2025","Q3",-0.0140987352348338,0,0.247561510714673,-0.0669887773459469,-0.0381143596579177,0.352664647718537,1
"105","2025","Q4",0.0869230783305335,0,0.122652444009778,-0.0710091926234013,-0.0270194077655845,0.220681044398763,1
"106","2026","Q1",0.204003475186031,0,0.387738895445968,-0.73752812912226,0.651090526710052,0.474176497858176,1
"107","2026","Q2",0.164173471451194,0,-0.101258964365641,-0.0628739505880891,-0.0226234017533663,-0.0157616120241857,1
"108","2026","Q3",0.0359418368588195,0,-0.265365027654826,-0.0309971376766624,-0.0332440210751182,-0.201123868903046,1
"109","2026","Q4",-0.0951916766317825,0,-0.401881609952631,-0.067562826991946,-0.0168875205374328,-0.317431262423252,1
"110","2027","Q1",-0.0801681086828637,0,0.447833167241643,-0.0670338078701287,-0.0251093126569435,0.539976287768715,1
"111","2027","Q2",0.054886642480272,0,0.438960040286902,-0.0351045374189038,-0.0352186143924774,0.509283192098283,1
"112","2027","Q3",0.208363973089441,0,0.348544294781852,-0.0651703571616122,-0.0319879566078203,0.445702608551284,1
"113","2027","Q4",0.425496066751414,0,0.466646764695258,-0.0367865606153518,-0.0414297730371086,0.544863098347718,1
"114","2028","Q1",0.438568417389238,0,0.500122569792942,-0.0692881676072249,-0.0267356770333548,0.596146414433522,1
"115","2028","Q2",0.494539559620527,0,0.662844609212058,-0.0366439830786965,-0.047974028404694,0.747462620695449,1
"116","2028","Q3",0.599439136131022,0,0.768142600823831,-0.0368000449447231,-0.0523983769760384,0.857341022744592,1
"117","2028","Q4",0.587307931040905,0,0.418121944334788,-0.0705461588785635,-0.0410529273516901,0.529721030565042,1
"118","2029","Q1",0.367697245755683,0,-0.378320171347945,-0.0416724511770935,-0.0558348139740696,-0.280812906196782,1
"119","2029","Q2",0.0492777552125642,0,-0.610833352960417,-0.0710431951106103,-0.0484828416167926,-0.491307316233014,1
"120","2029","Q3",-0.331470719474408,0,-0.754851297924058,-0.0410295800224577,-0.0665617441453933,-0.647259973756207,1
"121","2029","Q4",-0.517511561140736,0,-0.326041422330522,-0.0517864375742916,-0.0587369175214366,-0.215518067234794,1
"122","2030","Q1",-0.424572520840309,0,-0.00656401014623777,-0.0787981572817906,-0.0485069420256905,0.120741089161243,1
"123","2030","Q2",-0.209734097124737,0,0.248520341901872,-0.0510541035504231,-0.0683111227690271,0.367885568221322,1
"124","2030","Q3",0.0848584172166966,0,0.423518759441675,-0.0481629194879832,-0.0693012009886231,0.540982879918281,1
