year,quarter,impact,recession,total,federal,state_local,consumption,projection
2012,Q3,-1.192365427,0,-0.877427162,-0.082179345,-0.366828653,-0.428419163,0
2012,Q4,-1.31356367,0,-1.591547047,-0.90054126,-0.195678006,-0.495327781,0
2013,Q1,-1.3964163,0,-1.807039208,-1.05804539,0.035394989,-0.784388806,0
2013,Q2,-1.396296391,0,-1.309172146,-0.357020929,-0.101965754,-0.850185463,0
2013,Q3,-1.471142845,0,-1.176812979,-0.62380988,-0.118370335,-0.434632763,0
2013,Q4,-1.424497787,0,-1.404966813,-0.924252033,-0.001575207,-0.479139573,0
2014,Q1,-1.300962126,0,-1.312896568,-0.267349233,-0.375275456,-0.670271879,0
2014,Q2,-1.165400693,0,-0.766926412,-0.09990506,-0.142978255,-0.524043098,0
2014,Q3,-0.919402863,0,-0.192821661,0.025857404,0.124664647,-0.343343712,0
2014,Q4,-0.708850832,0,-0.562758688,-0.853301725,0.482767786,-0.192224749,0
2015,Q1,-0.366521256,0,0.056421739,0.036722472,-2.06E-04,0.019905438,0
2015,Q2,-0.106133916,0,0.274622947,-0.083558704,0.365923652,-0.007742002,0
2015,Q3,-0.051867558,0,0.024243771,-0.050718238,0.050935102,0.024026906,0
2015,Q4,0.060565828,0,-0.113025145,0.118427294,-0.180012187,-0.051440252,0
2016,Q1,0.145489147,0,0.396115018,0.052896168,0.374893269,-0.031674419,0
2016,Q2,-0.042520575,0,-0.477415942,-0.411082516,-0.004684693,-0.061648734,0
2016,Q3,-0.065316889,0,-0.066941484,0.086956469,-0.0218762,-0.132021753,0
2016,Q4,-0.099360225,0,-0.249198492,-0.174726344,0.027812162,-0.10228431,0
2017,Q1,-0.291599749,0,-0.372843078,-0.345349241,-0.095598554,0.068104717,0
2017,Q2,-0.168334604,0,0.01564464,0.156936905,-0.236674422,0.095382156,0
2017,Q3,-0.235809498,0,-0.336841062,-0.319048089,-0.033572596,0.015779624,0
2017,Q4,-0.169883107,0,0.014507072,0.252720134,-0.060746614,-0.177466449,0
2018,Q1,-0.095743844,0,-0.076286027,-0.128285762,-0.032135871,0.084135606,0
2018,Q2,0.005316548,0,0.419886209,0.174216988,-0.002556976,0.248226196,0
2018,Q3,0.059094171,0,-0.121730569,0.076832518,-0.236883781,0.038320694,0
2018,Q4,-0.057383858,0,-0.451405045,-0.001849032,-0.477330025,0.027774012,0
2019,Q1,0.011003406,0,0.197263029,-0.27188578,0.406766096,0.062382712,0
2019,Q2,0.03831345,0,0.529126383,0.619365083,-0.104020973,0.013782274,0
2019,Q3,0.137631364,0,0.275541087,0.022318607,-0.005964576,0.259187057,0
2019,Q4,0.375226626,0,0.498976003,0.401365793,-0.222045111,0.319655321,0
2020,Q1,0.411548043,1,0.3425487,0.066542643,0.230187567,0.045818489,0
2020,Q2,3.818489437,1,14.15689196,3.487190965,-3.141828122,13.81152912,0
2020,Q3,4.689930946,0,3.761307123,-1.251148512,0.48236505,4.530090585,0
2020,Q4,3.685246254,0,-3.519762766,-0.891955255,0.471579567,-3.099387078,0
2021,Q1,5.606559484,0,8.027801622,1.031399905,-0.607642655,7.604044372,0
2021,Q2,1.429598007,0,-2.550953949,0.025588278,-0.65114736,-1.925394867,0
2021,Q3,0.044938314,0,-1.777331652,-0.031386394,0.335649869,-2.081595127,1
2021,Q4,0.20925151,0,-2.86250998,0.451743182,-0.013030581,-3.301222581,1
2022,Q1,-2.323979501,0,-2.105122422,-0.029086535,0.331413135,-2.407449023,1
2022,Q2,-2.567965997,0,-3.526899931,-0.033121214,0.058841018,-3.552619735,1
2022,Q3,-2.631962831,0,-2.033318991,-0.084688636,-0.048065047,-1.900565307,1
2022,Q4,-2.336639723,0,-1.681217548,-0.052458254,-0.213524851,-1.415234443,1
2023,Q1,-2.244029667,0,-1.734682196,0.022373124,-0.268390566,-1.488664755,1
2023,Q2,-2.077014198,0,-2.858838057,-0.397741152,0.182993922,-2.644090827,1
