name,source,2021 Q2,2021 Q3,2021 Q4,2022 Q1,2022 Q2,2022 Q3,2022 Q4,2023 Q1,2023 Q2,2023 Q3,2023 Q4,2024 Q1,2024 Q2,2024 Q3,2024 Q4,2025 Q1,2025 Q2
Federal Ui Contribution,current,0.0732,-0.9657,-1.027,-0.9508,-1.405,-0.9558,-0.393,NA,NA,NA,-0.0074,-0.0014,-7e-4,-3e-4,-2e-4,0,0
Federal Ui Contribution,difference,-0,0,0,0,0,0,-0,NA,NA,NA,-0,0,0,0,0,0,0
Federal Ui Contribution,previous,0.0732,-0.9657,-1.027,-0.9508,-1.405,-0.9558,-0.393,NA,NA,NA,-0.0074,-0.0014,-7e-4,-3e-4,-2e-4,0,0
Fiscal Impact,current,-2.4153,-2.942,-3.159,-3.7594,-4.4973,-2.1663,-0.4741,NA,NA,NA,-0.2864,-0.6884,-0.5552,-0.6208,-0.364,-0.5678,-0.4433
Fiscal Impact,difference,-0,-0,0,-0,0,-0,0,NA,NA,NA,0,-0,-0,0,-0,0,-0
Fiscal Impact,previous,-2.4153,-2.942,-3.159,-3.7594,-4.4973,-2.1663,-0.4741,NA,NA,NA,-0.2864,-0.6884,-0.5552,-0.6208,-0.364,-0.5678,-0.4433
Gdp,current,23292.4,23829,24654.6,25029.1,25544.3,25994.6,26408.4,NA,NA,NA,27922.3488,28241.677,28579.1393,28923.4801,29280.0145,29643.3233,29997.9818
Gdp,difference,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,-0,0,-0,-0
Gdp,previous,23292.4,23829,24654.6,25029.1,25544.3,25994.6,26408.4,NA,NA,NA,27922.3488,28241.677,28579.1393,28923.4801,29280.0145,29643.3233,29997.9818
Grants Contribution,current,0.4768,0.1255,0.1992,0.4485,0.7727,-0.2929,-0.72,NA,NA,NA,-0.0478,-0.2551,-0.3658,-0.0161,0.0099,-0.3091,-0.193
Grants Contribution,difference,-0,-0,-0,0,0,-0,0,NA,NA,NA,-0,-0,0,-0,0,0,-0
Grants Contribution,previous,0.4768,0.1255,0.1992,0.4485,0.7727,-0.2929,-0.72,NA,NA,NA,-0.0478,-0.2551,-0.3658,-0.0161,0.0099,-0.3091,-0.193
Real Potential Gdp Growth,current,0.0049,0.0051,0.0051,0.005,0.0048,0.0046,0.0044,NA,NA,NA,0.0042,0.0041,0.0041,0.0042,0.0043,0.0043,0.0044
Real Potential Gdp Growth,difference,-0,-0,-0,-0,0,0,0,NA,NA,NA,0,-0,0,0,0,0,-0
Real Potential Gdp Growth,previous,0.0049,0.0051,0.0051,0.005,0.0048,0.0046,0.0044,NA,NA,NA,0.0042,0.0041,0.0041,0.0042,0.0043,0.0043,0.0044
Rebate Checks Arp Contribution,current,-1.0217,-0.0466,-1.1437,-0.032,-0.0222,-0.0329,-0.0212,NA,NA,NA,-0.012,-0.5953,-1e-4,-1e-4,-0.006,0,0
Rebate Checks Arp Contribution,difference,-0,0,-0,-0,-0,-0,0,NA,NA,NA,0,0,-0,-0,-0,0,0
Rebate Checks Arp Contribution,previous,-1.0217,-0.0466,-1.1437,-0.032,-0.0222,-0.0329,-0.0212,NA,NA,NA,-0.012,-0.5953,-1e-4,-1e-4,-0.006,0,0
Rebate Checks Contribution,current,-0.2616,-1.0835,-0.3665,-0.0599,-0.9928,-0.0298,-0.02,NA,NA,NA,0,0,0,0,0,0,0
Rebate Checks Contribution,difference,-0,-0,-0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0
Rebate Checks Contribution,previous,-0.2616,-1.0835,-0.3665,-0.0599,-0.9928,-0.0298,-0.02,NA,NA,NA,0,0,0,0,0,0,0
State Contribution,current,-0.853,-0.1309,-0.6088,-0.7158,-1.0669,0.5057,0.8345,NA,NA,NA,0.0319,0.2159,0.3059,-0.0627,-0.1086,0.2082,0.0886
State Contribution,difference,0,-0,0,-0,-0,-0,0,NA,NA,NA,0,0,0,-0,0,0,-0
State Contribution,previous,-0.853,-0.1309,-0.6088,-0.7158,-1.0669,0.5057,0.8345,NA,NA,NA,0.0319,0.2159,0.3059,-0.0627,-0.1086,0.2082,0.0886
State Corporate Taxes Contribution,current,-0.0156,-0.0231,-0.0418,-0.052,-0.027,-0.0272,-0.0346,NA,NA,NA,-0.0087,-0.0068,-0.0033,0.0036,0.019,0.0309,0.0091
State Corporate Taxes Contribution,difference,-0,-0,0,-0,0,0,0,NA,NA,NA,0,-0,0,-0,0,0,0
State Corporate Taxes Contribution,previous,-0.0156,-0.0231,-0.0418,-0.052,-0.027,-0.0272,-0.0346,NA,NA,NA,-0.0087,-0.0068,-0.0033,0.0036,0.019,0.0309,0.0091
State Health Outlays Contribution,current,0.2373,-0.0477,-0.0185,-0.0866,-0.0486,-0.0466,0.0812,NA,NA,NA,0.1029,0.025,-0.0902,-0.1654,-0.0745,-0.0534,-0.0339
State Health Outlays Contribution,difference,-0,-0,-0,-0,0,-0,0,NA,NA,NA,-0,0,0,-0,0,-0,0
State Health Outlays Contribution,previous,0.2373,-0.0477,-0.0185,-0.0866,-0.0486,-0.0466,0.0812,NA,NA,NA,0.1029,0.025,-0.0902,-0.1654,-0.0745,-0.0534,-0.0339
State Non Corporate Taxes Contribution,current,-0.127,-0.0725,-0.1451,-0.1689,-0.1617,0.0432,0.0981,NA,NA,NA,0.0823,0.1737,0.1725,0.1074,0.0726,0.0346,-0.0357
State Non Corporate Taxes Contribution,difference,0,-0,-0,-0,0,0,0,NA,NA,NA,0,0,0,0,-0,0,0
State Non Corporate Taxes Contribution,previous,-0.127,-0.0725,-0.1451,-0.1689,-0.1617,0.0432,0.0981,NA,NA,NA,0.0823,0.1737,0.1725,0.1074,0.0726,0.0346,-0.0357
State Purchases Deflator Growth,current,0.0185,0.0158,0.0191,0.022,0.0328,0.0042,0.0068,NA,NA,NA,0.0076,0.0082,0.0076,0.0073,0.0071,0.0073,0.0071
State Purchases Deflator Growth,difference,0,0,-0,0,0,-0,0,NA,NA,NA,0,0,0,0,-0,-0,-0
State Purchases Deflator Growth,previous,0.0185,0.0158,0.0191,0.022,0.0328,0.0042,0.0068,NA,NA,NA,0.0076,0.0082,0.0076,0.0073,0.0071,0.0073,0.0071
State Social Benefits,current,162.3,166.4,166.8,169.1,176.6,196.5,249.8,NA,NA,NA,193.124,196.2983,199.5248,202.8043,206.1377,209.5258,212.9697
State Social Benefits,difference,-0,-0,-0,0,-0,0,0,NA,NA,NA,0,0,0,-0,0,0,0
State Social Benefits,previous,162.3,166.4,166.8,169.1,176.6,196.5,249.8,NA,NA,NA,193.124,196.2983,199.5248,202.8043,206.1377,209.5258,212.9697
State Subsidies Contribution,current,0.0067,-0.0011,-5e-4,-5e-4,-4e-4,-1e-4,-1e-4,NA,NA,NA,-6e-4,-0.0015,-0.0043,-4e-4,-4e-4,-4e-4,-4e-4
State Subsidies Contribution,difference,0,-0,0,-0,0,-0,-0,NA,NA,NA,0,-0,0,0,-0,-0,-0
State Subsidies Contribution,previous,0.0067,-0.0011,-5e-4,-5e-4,-4e-4,-1e-4,-1e-4,NA,NA,NA,-6e-4,-0.0015,-0.0043,-4e-4,-4e-4,-4e-4,-4e-4
State Ui Contribution,current,-0.1554,-0.2608,-0.1429,-0.1394,-0.1948,-0.0977,-0.0459,NA,NA,NA,-7e-4,6e-4,0.0077,0.0112,0.0114,0.0099,0.0086
State Ui Contribution,difference,-0,0,0,0,-0,-0,0,NA,NA,NA,-0,0,0,-0,0,0,0
State Ui Contribution,previous,-0.1554,-0.2608,-0.1429,-0.1394,-0.1948,-0.0977,-0.0459,NA,NA,NA,-7e-4,6e-4,0.0077,0.0112,0.0114,0.0099,0.0086
